-82,31.45,109.653
-82,31.5,109.547
-82.45,31.25,105.378
-82.45,31.3,105.269
-82.45,31.35,105.158
-82.45,31.4,105.047
-82.45,31.45,105
-82.4,31.2,106.006
-82.4,31.25,105.873
-82.4,31.3,105.766
-82.4,31.35,105.658
-82.4,31.4,105.548
-82.4,31.45,105.438
-82.35,31.2,106.476
-82.35,31.25,106.372
-82.35,31.3,106.267
-82.35,31.35,106.161
-82.35,31.4,106.053
-82.3,31.15,107.078
-82.3,31.2,106.977
-82.3,31.25,106.874
-82.3,31.3,106.771
-82.3,31.35,106.667
-82.25,31.1,107.678
-82.25,31.15,107.58
-82.25,31.2,107.48
-82.25,31.25,107.38
-82.25,31.3,107.279
-82.25,31.35,107.177
-82.2,31.05,108.305
-82.2,31.1,108.181
-82.2,31.15,108.085
-82.2,31.2,107.988
-82.2,31.25,107.889
-82.2,31.3,107.79
-82.15,31.05,108.782
-82.15,31.1,108.688
-82.15,31.15,108.593
-82.15,31.2,108.498
-82.15,31.25,108.402
-82.1,31,109.38
-82.1,31.05,109.289
-82.1,31.1,109.198
-82.1,31.15,109.105
-82.1,31.2,109.012
-82.1,31.25,108.907
-82.05,30.95,109.978
-82.05,31,109.89
-82.05,31.05,109.801
-82.05,31.1,109.711
-82.05,31.15,109.62
-82.05,31.2,109.529
-81.85,32,110.364
-81.8,31.95,111.261
-81.8,32,111.129
-81.75,31.95,112.029
-81.75,32,111.891
-81.7,31.95,112.795
-81.7,32,112.651
-81.65,31.95,113.558
-81.65,32,113.406
-81.6,31.9,114.479
-81.6,31.95,114.318
-81.55,31.9,115.242
-81.55,31.95,115.075
-81.5,31.9,116.003
-81.5,31.95,115.83
-81.45,31.9,116.761
-81.45,31.95,116.582
-81.4,31.9,117.516
-81.4,31.95,117.336
-81.35,31.85,118.459
-81.35,31.9,118.269
-81.3,31.85,119.218
-81.3,31.9,119.019
-81.25,31.85,119.972
-81.25,31.9,119.767
-81.9,31.8,110.074
-81.9,31.85,110
-81.85,31.75,110.966
-81.85,31.8,110.846
-81.85,31.85,110.726
-81.85,31.9,110.607
-81.85,31.95,110.487
-81.8,31.75,111.739
-81.8,31.8,111.619
-81.8,31.85,111.499
-81.8,31.9,111.379
-81.8,31.95,111.26
-81.75,31.75,112.512
-81.75,31.8,112.392
-81.75,31.85,112.272
-81.75,31.9,112.152
-81.75,31.95,112.025
-81.7,31.75,113.285
-81.7,31.8,113.165
-81.7,31.85,113.045
-81.7,31.9,112.925
-81.65,31.7,114.177
-81.65,31.75,114.057
-81.65,31.8,113.938
-81.65,31.85,113.818
-81.65,31.9,113.698
-81.6,31.7,114.95
-81.6,31.75,114.83
-81.6,31.8,114.71
-81.6,31.85,114.591
-81.6,31.9,114.471
-81.55,31.7,115.723
-81.55,31.75,115.603
-81.55,31.8,115.483
-81.55,31.85,115.363
-81.55,31.9,115.242
-81.5,31.65,116.629
-81.5,31.7,116.496
-81.5,31.75,116.376
-81.5,31.8,116.256
-81.5,31.85,116.136
-81.45,31.65,117.388
-81.45,31.7,117.268
-81.45,31.75,117.149
-81.45,31.8,117.029
-81.45,31.85,116.909
-81.4,31.65,118.161
-81.4,31.7,118.041
-81.4,31.75,117.921
-81.4,31.8,117.802
-81.4,31.85,117.682
-81.35,31.65,118.934
-81.35,31.7,118.814
-81.35,31.75,118.694
-81.35,31.8,118.574
-81.35,31.85,118.455
-81.3,31.6,119.839
-81.3,31.65,119.707
-81.3,31.7,119.587
-81.3,31.75,119.467
-81.3,31.8,119.347
-81.3,31.85,119.222
-81.25,31.8,120
-81.95,31.6,110
-81.9,31.6,110.625
-81.9,31.65,110.485
-81.9,31.7,110.343
-81.9,31.75,110.199
-81.85,31.6,111.377
-81.85,31.65,111.242
-81.85,31.7,111.104
-81.85,31.75,110.964
-81.8,31.55,112.262
-81.8,31.6,112.132
-81.8,31.65,112.001
-81.8,31.7,111.869
-81.75,31.55,113.015
-81.75,31.6,112.89
-81.75,31.65,112.764
-81.75,31.7,112.636
-81.7,31.55,113.772
-81.7,31.6,113.651
-81.7,31.65,113.529
-81.7,31.7,113.405
-81.65,31.5,114.652
-81.65,31.55,114.531
-81.65,31.6,114.415
-81.65,31.65,114.297
-81.65,31.7,114.174
-81.6,31.5,115.405
-81.6,31.55,115.293
-81.6,31.6,115.18
-81.6,31.65,115.066
-81.55,31.5,116.165
-81.55,31.55,116.057
-81.55,31.6,115.949
-81.55,31.65,115.839
-81.5,31.45,117.042
-81.5,31.5,116.928
-81.5,31.55,116.824
-81.5,31.6,116.719
-81.5,31.65,116.613
-81.45,31.45,117.793
-81.45,31.5,117.693
-81.45,31.55,117.593
-81.45,31.6,117.492
-81.45,31.65,117.384
-81.4,31.45,118.557
-81.4,31.5,118.461
-81.4,31.55,118.364
-81.4,31.6,118.266
-81.35,31.4,119.431
-81.35,31.45,119.323
-81.35,31.5,119.23
-81.35,31.55,119.137
-81.35,31.6,119.043
-81.3,31.45,120
-81.3,31.5,120
-81.3,31.55,119.912
-81.3,31.6,119.821
-81.95,31.5,110.157
-81.95,31.55,110.018
-81.95,31.6,110
-81.9,31.45,111.023
-81.9,31.5,110.89
-81.9,31.55,110.76
-81.85,31.45,111.748
-81.85,31.5,111.629
-81.85,31.55,111.507
-81.8,31.45,112.485
-81.8,31.5,112.375
-81.8,31.55,112.261
-81.75,31.4,113.328
-81.75,31.45,113.228
-81.75,31.5,113.126
-81.7,31.4,114.07
-81.7,31.45,113.977
-81.7,31.5,113.883
-81.65,31.4,114.816
-81.65,31.45,114.732
-81.65,31.5,114.645
-81.6,31.35,115.644
-81.6,31.4,115.569
-81.6,31.45,115.492
-81.55,31.35,116.395
-81.55,31.4,116.327
-81.55,31.45,116.257
-81.5,31.3,117.238
-81.5,31.35,117.151
-81.5,31.4,117.09
-81.5,31.45,117.028
-81.45,31.3,117.964
-81.45,31.35,117.912
-81.45,31.4,117.858
-81.4,31.3,118.723
-81.4,31.35,118.677
-81.4,31.4,118.631
-81.35,31.25,119.537
-81.35,31.3,119.487
-81.35,31.35,119.448
-81.35,31.4,119.408
-82,31.2,110.067
-82,31.25,110
-82,31.3,110
-81.95,31.15,110.832
-81.95,31.2,110.725
-81.95,31.25,110.643
-81.95,31.3,110.558
-81.95,31.35,110.469
-81.95,31.4,110.375
-81.95,31.45,110.278
-81.9,31.15,111.461
-81.9,31.2,111.395
-81.9,31.25,111.326
-81.9,31.3,111.254
-81.9,31.35,111.178
-81.9,31.4,111.098
